,,RMSE_RF,RMSE_BR,RMSE_KRR,RMSE_MLP,,PCC_RF,PCC_BR,PCC_KRR,PCC_KRL,PCC_MLP,,SCC_RF,SCC_BR,SCC_KRR,SCC_KRL,SCC_MLP,NDCG@k,NDCG_Pathway,NDCG_RF,NDCG_BR,NDCG_KRR,NDCG_KRL,NDCG
99,,1.751032526,2.009136208,2.232200176,6.055178405,,0.374360536,0.291190168,0.307974561,0.372990224,0.148598779,,0.43321454,0.340955353,0.380572518,0.42198378,0.190818902,,,,,,,
100,,1.318163065,1.444757117,1.385351969,1.891402686,,0.505971439,0.454025954,0.546647216,0.410980913,0.321060905,,0.492364291,0.440408096,0.514812754,0.403343449,0.317225539,,,,,,,
101,,2.231586086,2.459471398,2.009102399,3.261065229,,0.576655424,0.50691871,0.632486353,0.521583548,0.420550891,,0.461464705,0.432011858,0.510857816,0.416050509,0.375412186,,,,,,,
102,,0.808934948,0.892916617,0.876336596,2.197342356,,0.643167388,0.566324569,0.587396273,0.551931079,0.218250808,,0.556469727,0.48733666,0.571381146,0.491796215,0.214152428,,,,,,,
103,,4.492020037,5.011530786,5.062016892,6.239821756,,0.436784043,0.368744229,0.417933381,0.400231522,0.279703915,,0.402898222,0.352064715,0.422067933,0.368350335,0.280867549,,,,,,,
104,,3.414460595,3.704840841,3.840291956,7.793604437,,0.399828169,0.363596911,0.403209713,0.325904731,0.305560681,,0.385852709,0.345974842,0.398953337,0.29814426,0.276421825,,,,,,,
105,,2.51712754,2.764416844,2.919193635,3.600439627,,0.613542427,0.569640651,0.579127704,0.588904938,0.380594789,,0.53918951,0.500398759,0.535335478,0.528889189,0.352749257,,,,,,,
106,,4.86357564,5.27407823,5.336013694,6.712453592,,0.500023334,0.436479442,0.46476876,0.493664559,0.39544663,,0.475928051,0.403536535,0.430993968,0.478617328,0.356639074,,,,,,,
107,,2.16003853,2.274667262,2.446567055,3.974022975,,0.547942684,0.530584458,0.517481621,0.51795667,0.350539205,,0.451458674,0.430411416,0.447659907,0.424706085,0.313992909,,,,,,,
108,,1.682586547,1.754952474,1.849832212,2.160755979,,0.319452871,0.299954409,0.319546741,0.29618818,0.128668147,,0.3371321,0.313748796,0.323956617,0.316334177,0.183907978,,,,,,,
109,,2.02588879,2.119342189,2.349267914,3.33636086,,0.551480373,0.535335183,0.509968389,0.465394668,0.39168875,,0.479716411,0.484847357,0.466844334,0.397254444,0.331697644,,,,,,,
110,,1.732756754,1.887443745,2.019957436,2.571787772,,0.572406178,0.519736975,0.520374686,0.553407901,0.306190031,,0.543247738,0.478509372,0.480279067,0.522936051,0.290644886,,,,,,,
111,,1.488520732,1.612143981,1.665940808,2.178453964,,0.503705268,0.415752483,0.449167064,0.287508499,0.105114186,,0.435791697,0.364464296,0.415754179,0.276096617,0.0974886363,,,,,,,
112,,1.28165101,1.451580299,1.421294107,2.024216472,,0.567224213,0.500169041,0.548388271,0.532412567,0.410315873,,0.488055423,0.429167352,0.513425574,0.466634162,0.349742441,,,,,,,
113,,1.226653304,1.361229207,1.496186787,1.820973434,,0.467326361,0.401073468,0.409687091,0.421819227,0.37338971,,0.435283889,0.380339487,0.408088111,0.423998548,0.364154911,,,,,,,
114,,0.544733009,0.588919875,0.564584493,2.765411516,,0.583911899,0.516476826,0.546161623,0.188542317,0.243259643,,0.570297882,0.494958679,0.571955205,0.322301632,0.229282169,,,,,,,
115,,2.454396022,2.760562181,2.86069483,3.453163887,,0.473596774,0.393786426,0.435483901,0.489172669,0.252533069,,0.469113804,0.37624203,0.436548839,0.45443355,0.219255392,,,,,,,
116,,3.636820978,3.763980433,3.863868382,5.116184478,,0.509468184,0.484093554,0.50650197,0.437905955,0.329737643,,0.466890806,0.472691364,0.500900652,0.388820158,0.335928389,,,,,,,
117,,1.17423397,1.250023988,1.29071321,2.717324504,,0.556431009,0.520471001,0.540782977,0.505699084,0.422902456,,0.460437415,0.419445461,0.451173232,0.40714171,0.347714357,,,,,,,
118,,1.135581945,1.317063554,1.253684846,1.489798484,,0.610587692,0.526070298,0.585513037,0.590401014,0.496195171,,0.579630521,0.487259605,0.553492195,0.520102355,0.472168391,,,,,,,
119,,2.280206281,2.542613828,2.643241944,2.603490249,,0.420721368,0.349350557,0.398485104,0.440636827,0.318292402,,0.412010127,0.333034126,0.39999721,0.427715356,0.300484032,,,,,,,
120,,0.54631564,0.604561955,0.61851961,1.282825744,,0.549910951,0.49071989,0.528678233,0.459089068,0.392785365,,0.45970154,0.415554828,0.471091548,0.377957787,0.296311636,,,,,,,
121,,0.885845576,0.950931579,0.910843534,2.649784321,,0.613617369,0.567191081,0.590099339,0.515957544,0.406669488,,0.604738238,0.531985514,0.616674051,0.48214765,0.389858925,,,,,,,
122,,0.324458638,0.374626096,0.346739286,0.427583828,,0.499065819,0.393857606,0.502546878,0.423053883,0.366194193,,0.51094789,0.422422909,0.503594219,0.455809633,0.382911814,,,,,,,
123,,3.965292314,4.232129802,4.41293652,9.77567696,,0.501155988,0.451034225,0.484554321,0.507912527,0.256626211,,0.442275057,0.410758996,0.469481032,0.46359319,0.231932358,,,,,,,
124,,0.611610832,0.681895362,0.670379148,1.286110013,,0.558171842,0.500864027,0.542093199,0.477012571,0.362564955,,0.52790201,0.477595106,0.528091057,0.447777395,0.347361358,,,,,,,
125,,5.305242636,6.03541224,5.864510816,8.826824216,,0.518659338,0.42542339,0.499614329,0.44544736,0.301463275,,0.552464623,0.44809838,0.525366159,0.450710688,0.324422822,,,,,,,
126,,1.166811143,1.340108142,1.348308648,3.338332575,,0.579536114,0.469016007,0.511966393,0.373507078,0.184509274,,0.567269935,0.464071856,0.491948976,0.386123622,0.170157104,,,,,,,
127,,1.625453288,1.901479025,1.933477476,2.231430279,,0.429608254,0.31980387,0.394854496,0.0490836624,0.0581574971,,0.418017419,0.303381342,0.387088279,0.0293914874,0.0565637556,,,,,,,
128,,1.142578961,1.368534389,1.402796935,2.010584661,,0.395750192,0.211504587,0.325161927,0.0530419078,0.0488511696,,0.39579614,0.207103545,0.327121406,0.113310677,0.0465194891,,,,,,,
129,,2.103598671,2.389509582,2.440633357,4.136016871,,0.414697571,0.309510987,0.380025157,0.191631088,0.217745941,,0.409919121,0.296470428,0.377800178,0.191477668,0.214672683,,,,,,,
130,,1.463720198,1.762551246,1.700624301,2.799975357,,0.569156697,0.44384445,0.535264333,0.393890641,0.286724016,,0.582821372,0.459703837,0.562376726,0.467393671,0.281413194,,,,,,,
131,,1.75502865,1.981162848,2.107307047,4.316144528,,0.651685083,0.588521832,0.581612664,0.602030394,0.579506689,,0.532047397,0.49868993,0.475830321,0.521389956,0.474273801,,,,,,,
132,,1.393717914,1.587899178,1.557632845,3.175873203,,0.390323987,0.3131946,0.378065757,0.307644991,0.0581784512,,0.38397787,0.314119153,0.377118347,0.310995903,0.0314047097,,,,,,,
133,,0.873597573,0.928676635,0.931261502,1.409850943,,0.518716342,0.468350257,0.502199378,0.305411822,0.200683644,,0.425717394,0.4250246,0.405418357,0.205808754,0.175532996,,,,,,,
134,,2.528399746,2.735984058,2.720416015,6.149279859,,0.605858312,0.558774271,0.574683056,0.545244318,0.347935249,,0.497905217,0.476701121,0.469478528,0.493608968,0.336681948,,,,,,,
135,,0.807919325,0.87991535,0.920308088,1.266788894,,0.515675513,0.475140535,0.513998278,0.00237864644,0.356653169,,0.508934657,0.479437043,0.514228479,0.0269332874,0.34197123,,,,,,,
136,,1.802088779,1.561989703,1.461401094,2.500725067,,0.556370983,0.607731965,0.6259096,-0.17279709,0.224769021,,0.40737785,0.381615967,0.409654679,-0.235117481,0.150846168,,,,,,,
137,,1.842833515,1.983115512,1.801071396,2.928277447,,0.691283663,0.641473192,0.696855696,0.46873731,0.45628351,,0.685028864,0.630600451,0.681709824,0.514138943,0.459874914,,,,,,,
138,,1.583062794,1.699446503,1.650232017,2.85843592,,0.597644676,0.523911485,0.565992447,0.34478474,0.206952566,,0.604196785,0.501861927,0.559703129,0.429068706,0.22231184,,,,,,,
139,,1.93769706,2.234708991,2.274710217,2.948893615,,0.384023621,0.289396247,0.380407395,0.19608708,0.135496264,,0.345464834,0.280816149,0.353191541,0.202997865,0.109384204,,,,,,,
140,,0.737297073,0.823587826,0.86165676,3.784494949,,0.442042603,0.343532281,0.384656713,-0.0525104579,0.149376368,,0.424456602,0.278109328,0.3426679,0.0256458169,0.128523177,,,,,,,
141,,0.495029446,0.54370249,0.612802256,1.226623697,,0.321291379,0.23748166,0.242751018,-0.20269848,0.122554617,,0.349536071,0.248445642,0.243794165,-0.237469823,0.127183352,,,,,,,
142,,1.546418263,1.717905342,1.511213058,5.957523857,,0.479818823,0.35023418,0.49537,0.286792378,0.0692611686,,0.492076295,0.34270075,0.473222469,0.241958573,0.0686464335,,,,,,,
143,,0.459876215,0.504736146,0.540871397,0.974386925,,0.50583991,0.411087339,0.412736398,0.171074944,0.217039279,,0.46271861,0.401524603,0.402835066,0.158378201,0.203879664,,,,,,,
144,,1.278483106,1.384891663,1.386968417,1.885356129,,0.378421713,0.321149384,0.416855149,-0.11602391,0.187261836,,0.354857961,0.296582427,0.369796242,-0.0800953592,0.156463548,,,,,,,
145,,1.828296502,2.005498939,1.742652559,3.75552274,,0.509626928,0.412363369,0.549786574,0.245380268,0.171364313,,0.456010641,0.375643145,0.495694023,0.180773999,0.16800661,,,,,,,
146,,1.195136782,1.30438067,1.433987598,2.013668708,,0.156964023,0.126426925,0.156786155,-0.0700819421,-0.0489469606,,0.175925991,0.141620462,0.151740983,-0.0211757381,-0.0447491449,,,,,,,
147,,1.693897234,1.936538389,1.867618917,2.069202659,,0.430125813,0.337390726,0.433510172,0.275225336,0.189159543,,0.417642439,0.328820213,0.409303498,0.261149356,0.174321519,,,,,,,
148,,1.92640615,2.094874943,2.252779524,3.36182737,,0.630907858,0.58463791,0.570143214,0.485597456,0.431121824,,0.621302433,0.5793402,0.554635767,0.489226004,0.438902821,,,,,,,
149,,0.783972173,0.82489979,0.846251838,1.148510121,,0.44341875,0.389503283,0.393513255,0.293425791,0.18647776,,0.450371796,0.414550626,0.43832528,0.294730081,0.194322792,,,,,,,
150,,0.773979288,0.826595412,0.897446972,1.214035754,,0.126963687,0.0991710353,0.162732356,-0.0736460388,0.0450578624,,0.133330348,0.115031348,0.146499912,-0.056580833,0.0417629497,,,,,,,
151,,0.91943936,1.039619046,0.958782671,1.083168557,,0.431287832,0.290288961,0.417287399,0.385559275,0.172790536,,0.415437418,0.265650313,0.39789098,0.3640153,0.140569302,,,,,,,
152,,2.48886582,2.885212035,2.704601863,3.191639745,,0.455257064,0.326537186,0.445885457,0.286303825,0.152313417,,0.40494396,0.281520148,0.414595883,0.294443244,0.135646915,,,,,,,
153,,2.061711861,2.345683477,2.307401496,3.443774144,,0.499137688,0.386807843,0.441488402,0.338360392,0.13098161,,0.47973583,0.32830036,0.407677885,0.315211933,0.14871543,,,,,,,
154,,0.608023965,0.691763121,0.634555917,1.613283617,,0.503912189,0.376281655,0.500729852,0.475141869,0.357804393,,0.488387029,0.371806875,0.50380679,0.446059923,0.323939189,,,,,,,
155,,0.990828676,1.174867138,1.270673068,2.573303172,,0.543318,0.436031838,0.448020926,0.216120944,0.0257880699,,0.420968581,0.305616022,0.350173695,0.102909467,0.000371148055,,,,,,,
156,,1.210174449,1.290039886,1.45217928,4.997232104,,0.356706738,0.320994028,0.340858571,0.074121621,0.0959578276,,0.367955428,0.312085955,0.3374314,0.103110377,0.0915314597,,,,,,,
157,,0.674384056,0.756307595,0.804434568,1.949699612,,0.304140551,0.210748313,0.269460943,-0.0211981541,0.0562550825,,0.271736561,0.185379786,0.235959752,-0.0120157356,0.052974924,,,,,,,
158,,0.507265765,0.568631839,0.592370163,0.575328829,,0.360597032,0.227988009,0.263429743,0.10018461,0.163895432,,0.38302562,0.272700725,0.271129764,0.0962479508,0.1553277,,,,,,,
159,,0.784189876,0.851075976,0.95013141,1.261641433,,0.177158297,0.102652971,0.147311257,-0.0661225027,-0.0567690621,,0.15253487,0.112528257,0.122317454,-0.0386183101,-0.0586981009,,,,,,,
160,,0.580436162,0.646442815,0.66976572,0.952911184,,0.223524193,0.140436882,0.240889623,-0.0785868023,0.0448219802,,0.242366771,0.154402896,0.242754142,-0.0715569488,0.0380803105,,,,,,,
161,,1.171144553,1.338000687,1.265385017,2.79157463,,0.586062985,0.507560508,0.57160329,0.373519776,0.195125865,,0.523081803,0.452150321,0.512289148,0.388140021,0.206821914,,,,,,,
162,,1.163247414,1.255892288,1.222286786,2.185214982,,0.304757775,0.225751448,0.322583019,0.0504064818,0.142842525,,0.40989476,0.264020749,0.385459024,0.0447813106,0.181615166,,,,,,,
163,,1.401107494,1.436999426,1.694611065,2.249634464,,0.286674729,0.289929084,0.262842169,0.0237966772,0.0586201922,,0.276317026,0.269948165,0.255332927,0.0400508949,0.0546722546,,,,,,,
164,,0.959006748,1.032967142,1.090372103,1.842475648,,0.218637413,0.201096466,0.269658973,0.0822748,-0.0883228764,,0.19764741,0.164734289,0.261525643,0.0522107777,-0.0777571279,,,,,,,
165,,1.710068595,1.891898993,1.937129849,3.97603646,,0.19238863,0.126861851,0.223439548,0.0626293038,0.00287096081,,0.161976132,0.114501344,0.201455544,0.0548235735,-0.00575940258,,,,,,,
166,,1.638312788,1.69203009,1.924938931,4.032887279,,0.487803123,0.461213951,0.447569729,0.357059823,0.189525018,,0.469136115,0.451412475,0.425218878,0.338439773,0.186775224,,,,,,,
167,,1.613344776,1.65513975,1.876951224,5.425226083,,0.294423046,0.282248758,0.240018245,0.200317404,0.0294169358,,0.281025845,0.278021204,0.225412265,0.201145819,0.0343521551,,,,,,,
168,,1.295482354,1.454075552,1.522604679,1.72948979,,0.323877888,0.207486089,0.292373242,0.0636234867,0.0737529032,,0.290053489,0.190443901,0.262586607,0.0968304727,0.0747253312,,,,,,,
169,,1.057672801,1.127968036,1.237584901,3.725837601,,0.331924297,0.297778195,0.290690559,0.171644745,0.0852636169,,0.293383069,0.277911862,0.297836499,0.157573583,0.0595108061,,,,,,,
170,,2.715635016,2.904632729,2.94086339,5.6673505,,0.606180861,0.554425698,0.570828226,0.416724483,0.29666083,,0.587930895,0.539437079,0.542019539,0.446359585,0.316574115,,,,,,,
171,,0.971900377,1.086302318,1.081211909,2.820086493,,0.544177777,0.453445938,0.505941192,-0.0857541546,0.152448763,,0.44308189,0.346433726,0.376285906,-0.200380229,0.183690867,,,,,,,
172,,2.098739314,2.304411107,2.18316163,4.942140993,,0.635562116,0.56641152,0.623679877,0.367814454,0.325262155,,0.620844651,0.548466927,0.595346523,0.426137042,0.339789897,,,,,,,
173,,0.475121547,0.526072376,0.530448011,0.901563999,,0.263605628,0.152533197,0.302935975,-0.0563427637,0.0510534161,,0.278449046,0.172598498,0.321252279,-0.0160441196,0.0764160555,,,,,,,
174,,0.668671868,0.699575502,0.776692386,0.917479132,,0.286394621,0.26466661,0.291125589,0.0653433795,0.176739234,,0.28918319,0.263706088,0.292850892,0.0614276894,0.191427579,,,,,,,
175,,1.230796744,1.195306262,1.196174441,2.384910348,,0.309404118,0.349625754,0.382428856,0.214941702,0.117101646,,0.358423792,0.346100021,0.419852928,0.225182216,0.122016441,,,,,,,
176,,0.76669952,0.845791873,0.972799672,1.603793686,,0.231249705,0.159811614,0.110902315,-0.194586921,0.0378560025,,0.239605254,0.170806369,0.143189522,-0.188174481,0.0541382346,,,,,,,
177,,0.8077856,0.894759093,0.963951031,1.065891605,,0.306302396,0.208311181,0.25963405,0.0758594341,0.00203277954,,0.27898171,0.21180004,0.243241422,0.0984496347,0.0147894149,,,,,,,
178,,1.160631138,1.284019484,1.227344371,2.106962597,,0.484157665,0.361637652,0.455092783,0.178643577,0.0515198774,,0.466188049,0.346870526,0.403186127,0.19280357,0.078941069,,,,,,,
179,,0.879028657,1.003142021,0.975381262,1.618233881,,0.389024598,0.242058757,0.356977757,-0.0889622019,0.100654198,,0.368354832,0.234934936,0.349045246,-0.0381685128,0.0663864765,,,,,,,
180,,0.754099945,0.809908299,0.804358183,1.044483939,,0.308618726,0.275263068,0.372022639,0.0887376127,0.0699083385,,0.274645922,0.262666294,0.326133499,0.0944826684,0.0614971982,,,,,,,
181,,0.739001056,0.788111498,0.839726183,1.958721839,,0.329038578,0.278559587,0.328403552,0.300411733,0.11645898,,0.371122672,0.302559974,0.360965877,0.317917078,0.126361934,,,,,,,
182,,0.41354038,0.494313441,0.489082291,1.109823517,,0.442071104,0.322103063,0.401027342,0.117845518,0.0484770792,,0.444198219,0.31852663,0.403105036,0.143218031,0.0658294524,,,,,,,
183,,1.066278803,1.219034237,1.174459532,1.215900821,,0.373781333,0.218873597,0.341871737,0.090183397,0.207588082,,0.357424727,0.195788086,0.31269084,0.0810767267,0.190976363,,,,,,,
184,,0.420974331,0.469624833,0.542105555,1.02069865,,0.228347733,0.157346692,0.195351012,-0.206701224,0.00925412446,,0.263067813,0.179363784,0.231390231,-0.24760739,0.0423716165,,,,,,,
185,,1.502675447,1.651724884,1.738208798,2.244625011,,0.446482227,0.315612454,0.329944581,0.0289094384,0.0502358829,,0.416471061,0.289863428,0.308697378,0.0620863181,0.0740016744,,,,,,,
186,,1.323414092,1.436649579,1.386723311,2.833423683,,0.585396955,0.519376505,0.602045353,0.229587841,0.0913620904,,0.565607161,0.483736151,0.556241104,0.241398489,0.0632959131,,,,,,,
187,,0.738704404,0.808830245,0.812313806,1.875324719,,0.418211998,0.310363967,0.386119661,0.180879323,0.0770319122,,0.429139038,0.327436188,0.379688862,0.212399658,0.0695906407,,,,,,,
188,,7.517584373,7.906783412,7.733951005,10.38323124,,0.53054238,0.487617519,0.526240161,0.405692109,0.407830483,,0.539202086,0.501950384,0.550999592,0.419833441,0.422699018,,,,,,,
189,,2.839488307,3.085244355,3.518163889,4.560223998,,0.463735114,0.39556343,0.364294679,0.121232765,0.188148497,,0.462424065,0.38478229,0.331294681,0.199354857,0.165890402,,,,,,,
190,,1.54149713,1.78287581,1.696405286,2.014111064,,0.334988531,0.167493939,0.344303911,-0.0470553863,0.00367805923,,0.330262451,0.162557976,0.351522243,0.00619895522,-0.0118448308,,,,,,,
191,,0.170541866,0.202194165,0.194245245,0.333937784,,0.577499644,0.489206118,0.548745478,0.516933227,0.370601195,,0.539207973,0.442706394,0.545973957,0.4655626,0.323935165,,,,,,,
192,,0.253771221,0.289587888,0.294687688,0.526759285,,0.437928989,0.330309307,0.361548886,0.219458728,0.148661821,,0.427816486,0.336448155,0.396369064,0.220655047,0.167546154,,,,,,,
193,,2.44920839,2.622651475,2.490032918,4.826595143,,0.47791536,0.386555932,0.466598652,0.0646250649,0.134877142,,0.450430798,0.367428571,0.461366666,0.0958165256,0.135223161,,,,,,,
194,,0.684099558,0.728405469,0.705910791,2.206257009,,0.312411221,0.256448647,0.385806452,0.129148274,0.042023399,,0.301358637,0.271723893,0.349879689,0.139710836,0.0470215303,,,,,,,
195,,3.859609061,4.430032363,3.491322424,8.827789731,,0.675062221,0.597912862,0.711459039,0.441081689,0.402630714,,0.670246533,0.59852447,0.712601071,0.469245726,0.419313963,,,,,,,
196,,2.140760123,2.516244052,2.374561024,5.82852507,,0.598750037,0.522261151,0.595760057,0.304167483,0.241410476,,0.502023768,0.39928646,0.46246913,0.133888585,0.233665656,,,,,,,
197,,0.480065779,0.523946859,0.443571701,0.941584954,,0.588900978,0.51012502,0.619276519,0.28732623,0.141861998,,0.543006995,0.464879794,0.567643797,0.301650869,0.0741510263,,,,,,,
198,,3.021258636,3.53088083,2.689844436,6.283581721,,0.595384081,0.458244355,0.638202139,0.392364994,0.210647922,,0.597054082,0.46491679,0.647410706,0.451378517,0.222435391,,,,,,,
199,,1.59761828,1.795526437,2.006339523,3.231556788,,0.641795074,0.568841704,0.529658847,0.301047484,0.100966655,,0.641194866,0.558681204,0.512082218,0.285136098,0.0913486544,,,,,,,
200,,0.245512884,0.281311274,0.278920373,0.358468543,,0.478760496,0.408409506,0.471650893,0.387618647,0.25358249,,0.460819121,0.393641125,0.482492997,0.349567401,0.257326836,,,,,,,
